pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,8/7/2023,97,-2.03,6.02,"Cole, Gerrit",673357,543037,,foul,,,,,6,"Luis Robert Jr.  grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",R,R,R,CWS,NYY,S,,,0,0,2023,-0.81,1.58,0.66,2.92,,,,1,6,Bot,,,,,543309,,,9.036920588,-140.9171696,-6.37352152,-12.75134207,30.15916457,-9.855563151,3.73,1.75,105,81.8,10,97.1,2386,6.3,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.2,,,,,,,,49,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,214,0,-0.026,,
FF,8/7/2023,96.8,-1.95,5.99,"Cole, Gerrit",643217,543037,field_out,hit_into_play,,,,,5,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,X,7,fly_ball,3,2,2023,-0.77,1.63,0.13,2.68,,,,0,6,Bot,49.72,134.65,,,543309,,,7.337443121,-140.6592841,-6.997717739,-11.91906211,30.92601086,-9.165996335,3.24,1.48,247,84.2,50,97,2501,6.4,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.08,0.02,0.026,0,1,0,0,3,48,7,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,214,-0.012,-0.317,,
SL,8/7/2023,88.7,-2.3,5.85,"Cole, Gerrit",643217,543037,,foul,,,,,7,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,S,,,3,2,2023,0.17,0.33,-0.28,1.65,,,,0,6,Bot,,,,,543309,,,4.602656722,-129.1406029,-4.979059974,1.023764765,24.14881976,-27.70908549,3.24,1.48,196,77.1,58,89.2,2545,6.3,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.19,,,,,,,,48,6,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,160,0,0,,
FF,8/7/2023,96.1,-2.26,5.88,"Cole, Gerrit",643217,543037,,ball,,,,,11,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,B,,,2,2,2023,-0.98,1.53,-0.53,4,,,,0,6,Bot,,,,,543309,,,6.797584595,-139.8438164,-2.856557179,-14.41452809,31.73942352,-11.70496078,3.24,1.48,,,,95.9,2398,6.2,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.28,,,,,,,,48,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,216,0,0.103,,
FC,8/7/2023,92.7,-2.19,6.02,"Cole, Gerrit",643217,543037,,foul,,,,,6,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,S,,,2,1,2023,0.16,1.15,0.58,2.6,,,,0,6,Bot,,,,,543309,,,6.726043944,-134.9709393,-5.534649864,0.72103174,25.83004399,-17.11988062,3.24,1.48,253,75,39,93.2,2553,6.3,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.2,,,,,,,,48,4,Cutter,2,0,2,0,0,2,2,0,Infield shade,Standard,193,0,-0.067,,
CH,8/7/2023,90.1,-2.02,5.85,"Cole, Gerrit",643217,543037,,ball,,,,,13,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,B,,,1,1,2023,-1.06,1.16,-0.21,0.76,,,,0,6,Bot,,,,,543309,,,6.770697199,-130.8336431,-9.195561483,-13.53455405,26.26421834,-17.11294296,3.2,1.57,,,,90.7,1547,6.6,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,53.87,,,,,,,,48,3,Changeup,2,0,2,0,0,2,2,0,Infield shade,Standard,225,0,0.053,,
FC,8/7/2023,91.8,-2.24,5.95,"Cole, Gerrit",643217,543037,,swinging_strike,,,,,3,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,S,,,1,0,2023,0.37,0.86,0.56,3.11,,,,0,6,Bot,,,,,543309,,,6.315452264,-133.6278824,-3.248867598,3.249539608,25.66384161,-21.39803249,3.24,1.48,,,,92.6,2556,6.5,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.02,,,,,,,,48,2,Cutter,2,0,2,0,0,2,2,0,Infield shade,Standard,192,0,-0.046,,
FF,8/7/2023,95.6,-2.2,6.08,"Cole, Gerrit",643217,543037,,ball,,,,,12,Andrew Benintendi flies out to left fielder Billy McKinney in foul territory.,R,L,R,CWS,NYY,B,,,0,0,2023,-0.44,1.46,0.23,3.85,,,,0,6,Bot,,,,,543309,,,7.362818351,-139.1194326,-3.559364816,-7.324617099,31.02723565,-12.5403458,3.16,1.44,,,,95.6,2436,6.3,717088,543037,543309,641343,650402,518934,683011,641856,664056,592450,54.25,,,,,,,,48,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,208,0,0.036,,
FF,8/7/2023,96.8,-1.98,5.99,"Cole, Gerrit",641313,543037,strikeout,called_strike,,,,,7,Tim Anderson called out on strikes.,R,R,R,CWS,NYY,S,2,,3,2,2023,-0.76,1.48,-0.68,1.64,,,,2,5,Bot,,,,,666163,,,5.21200673,-140.6026121,-9.421991685,-11.29468173,30.65034428,-10.56508785,3.33,1.48,,,,96.9,2301,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.13,,0,0,1,0,0,,41,6,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,214,-0.006,-0.13,,
FF,8/7/2023,96.9,-1.91,6.04,"Cole, Gerrit",641313,543037,,ball,,,,,12,Tim Anderson called out on strikes.,R,R,R,CWS,NYY,B,,,2,2,2023,-0.4,1.26,1.49,2.61,,,,2,5,Bot,,,,,666163,,,10.02113006,-140.7659115,-6.532667167,-7.407492471,28.90339622,-14.02881753,3.33,1.48,,,,97.3,2430,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.08,,,,,,,,41,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,213,0,0.04,,
SL,8/7/2023,89.5,-2.21,5.8,"Cole, Gerrit",641313,543037,,ball,,,,,14,Tim Anderson called out on strikes.,R,R,R,CWS,NYY,B,,,1,2,2023,0.37,0.24,1.74,0.22,,,,2,5,Bot,,,,,666163,,,8.949153697,-129.9427567,-8.302628698,2.47050668,25.26776999,-27.91924139,3.33,1.48,,,,89.7,2566,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.14,,,,,,,,41,4,Slider,2,0,2,0,0,2,2,0,Standard,Standard,152,0,0.016,,
KC,8/7/2023,85.5,-2.02,5.88,"Cole, Gerrit",641313,543037,,ball,,,,,14,Tim Anderson called out on strikes.,R,R,R,CWS,NYY,B,,,0,2,2023,0.85,-1.34,2.37,-0.78,,,,2,5,Bot,,,,,666163,,,8.639701474,-124.1178871,-6.667956852,6.913091254,26.79951384,-44.65518856,3.37,1.52,,,,85.4,2910,6.5,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,53.96,,,,,,,,41,3,Knuckle Curve,2,0,2,0,0,2,2,0,Standard,Standard,33,0,0.009,,
SL,8/7/2023,88.2,-2.11,5.88,"Cole, Gerrit",641313,543037,,foul,,,,,6,Tim Anderson called out on strikes.,R,R,R,CWS,NYY,S,,,0,1,2023,0.31,0.23,0.67,2.35,,,,2,5,Bot,,,,,666163,,,6.115088337,-128.3952452,-3.040473505,2.366997962,23.04997993,-29.2573924,3.37,1.52,121,75.5,10,88.7,2490,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.23,,,,,,,,41,2,Slider,2,0,2,0,0,2,2,0,Standard,Standard,139,0,-0.023,,
FC,8/7/2023,92,-2.17,5.96,"Cole, Gerrit",641313,543037,,swinging_strike,,,,,14,Tim Anderson called out on strikes.,R,R,R,CWS,NYY,S,,,0,0,2023,0.2,0.65,1.07,0.43,,,,2,5,Bot,,,,,666163,,,7.796279878,-133.5557407,-9.639757544,0.79226639,26.90263375,-22.54184795,3.37,1.52,,,,92.3,2584,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.05,,,,,,,,41,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,197,0,-0.017,,
FF,8/7/2023,96.1,-2.16,5.91,"Cole, Gerrit",462101,543037,field_out,hit_into_play,,,,,4,Elvis Andrus pops out to second baseman Gleyber Torres.,R,R,R,CWS,NYY,X,4,popup,1,1,2023,-0.74,1.29,-0.76,2.51,,,,1,5,Bot,167.58,142.53,,,666163,,,5.385732777,-139.8375938,-6.340924199,-10.8763981,30.4850284,-14.06773654,3.19,1.46,178,71.4,55,96.2,2293,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.23,0.054,0.053,0,1,0,0,3,40,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,214,-0.011,-0.162,,
FC,8/7/2023,91,-2.13,5.99,"Cole, Gerrit",462101,543037,,foul,,,,,6,Elvis Andrus pops out to second baseman Gleyber Torres.,R,R,R,CWS,NYY,S,,,1,0,2023,0.22,0.99,0.77,2.37,,,,1,5,Bot,,,,,666163,,,6.775146309,-132.4008368,-5.357436653,1.376303061,25.08128571,-19.57029556,3.19,1.46,,,,91.4,2499,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.21,,,,,,,,40,2,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,193,0,-0.031,,
KC,8/7/2023,81.7,-2.2,6.14,"Cole, Gerrit",462101,543037,,ball,,,,,11,Elvis Andrus pops out to second baseman Gleyber Torres.,R,R,R,CWS,NYY,B,,,0,0,2023,0.71,-1.31,-1.01,2.8,,,,1,5,Bot,,,,,666163,,,1.288908094,-119.003475,1.565762312,6.496357202,23.93948386,-45.1304947,3.02,1.42,,,,81.2,2704,6,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.52,,,,,,,,40,1,Knuckle Curve,2,0,2,0,0,2,2,0,Standard,Standard,38,0,0.025,,
FC,8/7/2023,92.7,-2.46,6.02,"Cole, Gerrit",657757,543037,field_out,hit_into_play,,,,,12,Gavin Sheets pops out to third baseman DJ LeMahieu.,R,L,R,CWS,NYY,X,5,popup,1,2,2023,0.24,0.98,0.17,4.71,,,,0,5,Bot,74.84,148.61,,,666163,,,6.20284559,-134.9862518,0.210057188,1.805913395,25.57231147,-20.30650358,3.4,1.67,182,69,57,93,2644,6.2,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.34,0.014,0.013,0,1,0,0,3,39,4,Cutter,2,0,2,0,0,2,2,0,Infield shade,Standard,192,-0.014,-0.173,,
SL,8/7/2023,88.6,-2.16,5.89,"Cole, Gerrit",657757,543037,,ball,,,,,14,Gavin Sheets pops out to third baseman DJ LeMahieu.,R,L,R,CWS,NYY,B,,,0,2,2023,0.37,0.33,0.74,0.24,,,,0,5,Bot,,,,,666163,,,6.28183799,-128.8198289,-8.465876239,3.006787831,24.17810827,-27.08384864,3.36,1.63,,,,88.7,2534,6.2,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.3,,,,,,,,39,3,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,140,0,0.022,,
KC,8/7/2023,82.3,-2,6.15,"Cole, Gerrit",657757,543037,,foul,,,,,9,Gavin Sheets pops out to third baseman DJ LeMahieu.,R,L,R,CWS,NYY,S,,,0,1,2023,0.91,-1.25,0.75,2.13,,,,0,5,Bot,,,,,666163,,,4.478730968,-119.8608573,-0.183385751,7.877531031,23.76852435,-44.34728624,3.4,1.67,32,95.4,-2,82.1,2859,6.2,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.34,,,,,,,,39,2,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,34,0,-0.049,,
KC,8/7/2023,82.8,-2.26,6.11,"Cole, Gerrit",657757,543037,,called_strike,,,,,2,Gavin Sheets pops out to third baseman DJ LeMahieu.,R,L,R,CWS,NYY,S,,,0,0,2023,0.95,-1.19,-0.1,2.8,,,,0,5,Bot,,,,,666163,,,3.058995647,-120.5899435,1.202029178,8.715509119,23.27522636,-44.21861225,3.27,1.63,,,,82.2,2784,5.8,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.66,,,,,,,,39,1,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,31,0,-0.038,,
SL,8/7/2023,89.6,-2.64,5.62,"Cole, Gerrit",518735,543037,field_out,hit_into_play,,,,,7,Yasmani Grandal lines out to center fielder Harrison Bader.,R,L,R,CWS,NYY,X,8,line_drive,1,2,2023,0.48,0.06,-0.49,1.83,650391,,683734,2,4,Bot,113.41,49.65,,,666163,,,4.318634718,-130.414807,-3.5203336,4.552480455,26.786877,-30.93577862,3.1,1.41,370,97.8,20,89.7,2572,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.21,0.311,0.365,0,1,0,0,4,35,4,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,150,-0.033,-0.373,,
KC,8/7/2023,85.6,-2.36,5.98,"Cole, Gerrit",518735,543037,,called_strike,,,,,4,Yasmani Grandal lines out to center fielder Harrison Bader.,R,L,R,CWS,NYY,S,,,1,1,2023,0.77,-1.22,-0.3,2.18,650391,,683734,2,4,Bot,,,,,666163,,,3.293287188,-124.7235806,-0.251034279,7.322904196,25.11843367,-45.02937728,2.93,1.37,,,,85.2,2891,6,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.54,,,,,,,,35,3,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,39,0,-0.124,,
FF,8/7/2023,97.6,-2.24,5.96,"Cole, Gerrit",518735,543037,,ball,,,,,12,Yasmani Grandal lines out to center fielder Harrison Bader.,R,L,R,CWS,NYY,B,,,0,1,2023,-0.84,1.4,1.05,3.25,650391,,683734,2,4,Bot,,,,,666163,,,10.8622482,-141.8457003,-5.104208759,-13.5598908,28.26336265,-12.23135551,3.04,1.43,,,,98.9,2412,6.8,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,53.69,,,,,,,,35,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,214,0,0.066,,
KC,8/7/2023,84.9,-2.36,6.02,"Cole, Gerrit",518735,543037,,called_strike,,,,,9,Yasmani Grandal lines out to center fielder Harrison Bader.,R,L,R,CWS,NYY,S,,,0,0,2023,0.79,-0.94,0.59,1.49,650391,,683734,2,4,Bot,,,,,666163,,,5.285430269,-123.5788161,-2.377174977,7.092876783,24.44381841,-41.58182964,2.91,1.37,,,,84.6,2791,6,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.45,,,,,,,,35,1,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,32,0,-0.088,,
FF,8/7/2023,96.8,-2.13,6.02,"Cole, Gerrit",683734,543037,single,hit_into_play,,,,,6,Andrew Vaughn singles on a line drive to left fielder Billy McKinney.   Eloy Jimenez to 3rd.,R,R,R,CWS,NYY,X,7,line_drive,0,0,2023,-0.61,1.47,0.32,2.43,,,650391,2,4,Bot,95.42,81.64,,,666163,,,7.962387161,-140.6901619,-7.494840656,-9.77312891,26.92827068,-11.1313223,3.17,1.48,231,93.9,12,97.8,2338,6.6,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,53.92,0.891,0.847,0.9,1,1,0,4,34,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,212,0.018,0.309,,
KC,8/7/2023,84.6,-2.32,6.07,"Cole, Gerrit",660162,543037,field_out,hit_into_play,,,,,8,Yoan Moncada flies out to left fielder Billy McKinney.,R,L,R,CWS,NYY,X,7,fly_ball,0,0,2023,0.41,-1.29,-0.09,1.91,,,650391,1,4,Bot,59.43,100.07,,,666163,,,4.378425823,-123.1298072,-0.769264143,3.223516842,25.36278434,-45.28137672,3.3,1.48,294,91.3,38,84.1,2772,6.1,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.43,0.014,0.013,0,1,0,0,3,33,1,Knuckle Curve,2,0,2,0,0,2,2,0,Standard,Standard,39,-0.019,-0.303,,
FC,8/7/2023,92.4,-2.33,5.83,"Cole, Gerrit",650391,543037,single,hit_into_play,,,,,6,Eloy Jimenez singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,CWS,NYY,X,8,line_drive,3,2,2023,0.39,0.82,0.57,2.49,,,,1,4,Bot,108.21,70.9,,,666163,,,6.53675214,-134.5066275,-4.573224848,3.484505988,25.79345719,-21.36938748,3.45,1.64,235,110.9,9,93,2468,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.16,0.846,0.839,0.9,1,1,0,5,32,6,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,187,0.016,0.225,,
SL,8/7/2023,90.7,-2.18,5.81,"Cole, Gerrit",650391,543037,,ball,,,,,14,Eloy Jimenez singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,CWS,NYY,B,,,2,2,2023,0.36,0.07,1.24,1.05,,,,1,4,Bot,,,,,666163,,,7.788947213,-131.8578083,-6.170796031,2.734078772,25.52827124,-30.36332417,3.43,1.69,,,,91,2571,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.18,,,,,,,,32,5,Slider,2,0,2,0,0,2,2,0,Standard,Standard,158,0,0.059,,
FF,8/7/2023,97.3,-2.21,5.84,"Cole, Gerrit",650391,543037,,ball,,,,,14,Eloy Jimenez singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,CWS,NYY,B,,,1,2,2023,-0.68,1.43,1.79,1.32,,,,1,4,Bot,,,,,666163,,,12.23592716,-140.9232285,-9.862022612,-11.6302565,29.74023058,-10.95299055,3.43,1.73,,,,97.3,2483,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.11,,,,,,,,32,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,213,0,0.029,,
SL,8/7/2023,89.8,-2.2,5.88,"Cole, Gerrit",650391,543037,,foul,,,,,14,Eloy Jimenez singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,CWS,NYY,S,,,1,1,2023,0.37,0.55,1.01,1.89,,,,1,4,Bot,,,,,666163,,,7.163867425,-130.6353428,-5.109081326,2.857442244,24.95116947,-25.0360807,3.45,1.64,10,68.5,-11,90.2,2427,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.17,,,,,,,,32,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,172,0,-0.043,,
KC,8/7/2023,82.7,-2.2,6.06,"Cole, Gerrit",650391,543037,,foul,,,,,9,Eloy Jimenez singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,CWS,NYY,S,,,1,0,2023,0.8,-1.28,0.64,2.14,,,,1,4,Bot,,,,,666163,,,4.869470991,-120.3468759,0.106752358,6.728622336,25.54489483,-44.82692133,3.45,1.64,5,70.8,-27,81.9,2774,6,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.52,,,,,,,,32,2,Knuckle Curve,2,0,2,0,0,2,2,0,Standard,Standard,36,0,-0.031,,
FC,8/7/2023,92.3,-2.2,6.01,"Cole, Gerrit",650391,543037,,ball,,,,,3,Eloy Jimenez singles on a sharp line drive to center fielder Harrison Bader.,R,R,R,CWS,NYY,B,,,0,0,2023,0.46,0.94,0.81,3.63,,,,1,4,Bot,,,,,666163,,,6.670320853,-134.2980427,-2.319927614,4.207233009,27.43644965,-20.44784111,3.52,1.62,,,,92.6,2536,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.16,,,,,,,,32,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,184,0,0.025,,
FC,8/7/2023,92.6,-2.27,5.98,"Cole, Gerrit",673357,543037,field_out,hit_into_play,,,,,6,Luis Robert Jr.  flies out to right fielder Aaron Judge.,R,R,R,CWS,NYY,X,9,fly_ball,0,0,2023,0.29,1.01,0.57,2.8,,,,0,4,Bot,165.35,103.89,,,666163,,,6.589812607,-134.798427,-4.579945712,2.308271532,26.20063392,-19.02478243,3.73,1.75,257,98.6,52,92.9,2448,6.2,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.3,0.011,0.015,0,1,0,0,3,31,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,191,-0.014,-0.238,,
SL,8/7/2023,90.2,-2.49,5.94,"Cole, Gerrit",643217,543037,grounded_into_double_play,hit_into_play,,,,,13,"Andrew Benintendi grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers.   Tim Anderson out at 2nd.    Andrew Benintendi out at 1st.",R,L,R,CWS,NYY,X,4,ground_ball,2,1,2023,0.27,-0.09,-0.6,1.29,,,641313,1,3,Bot,149.76,148.9,,,666163,,,4.130885548,-131.2778333,-5.441120022,2.252984291,26.51920818,-32.3204299,3.24,1.48,3,92.7,-23,90.3,2616,6.2,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.27,0.117,0.114,0,1,0,0,2,26,4,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,154,-0.036,-0.426,,
KC,8/7/2023,84.7,-2.3,5.95,"Cole, Gerrit",643217,543037,,ball,,,,,14,"Andrew Benintendi grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers.   Tim Anderson out at 2nd.    Andrew Benintendi out at 1st.",R,L,R,CWS,NYY,B,,,1,1,2023,0.99,-0.96,0.76,1.33,,,641313,1,3,Bot,,,,,666163,,,5.191845766,-123.3460079,-2.545639269,9.051778972,25.05107018,-41.65409803,3.18,1.48,,,,84.9,2778,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.09,,,,,,,,26,3,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,41,0,0.054,,
FF,8/7/2023,93.2,-2.61,5.84,"Cole, Gerrit",643217,543037,,foul,,,,,13,"Andrew Benintendi grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers.   Tim Anderson out at 2nd.    Andrew Benintendi out at 1st.",R,L,R,CWS,NYY,S,,,1,0,2023,-0.48,0.96,-0.23,1.35,,,641313,1,3,Bot,,,,,666163,,,7.166692547,-135.3895922,-7.914550611,-7.37127714,27.41248862,-18.85665972,3.24,1.48,207,72.6,50,93.4,2440,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.14,,,,,,,,26,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,203,0,-0.062,,
FF,8/7/2023,96.1,-2.32,5.94,"Cole, Gerrit",643217,543037,,ball,,,,,14,"Andrew Benintendi grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers.   Tim Anderson out at 2nd.    Andrew Benintendi out at 1st.",R,L,R,CWS,NYY,B,,,0,0,2023,-0.5,1.53,0.74,1.24,,,641313,1,3,Bot,,,,,666163,,,9.258515056,-139.3605657,-10.33686024,-8.517934014,30.8954887,-10.0061614,3.22,1.5,,,,96.5,2451,6.6,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,53.85,,,,,,,,26,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,210,0,0.042,,
FF,8/7/2023,96.6,-2.18,5.98,"Cole, Gerrit",641313,543037,hit_by_pitch,hit_by_pitch,,,,,11,Tim Anderson hit by pitch.,R,R,R,CWS,NYY,B,,,0,1,2023,-0.9,1.42,-1.44,3.85,,,,1,3,Bot,,,,,666163,,,4.03686501,-140.6234334,-3.326122395,-12.85754142,33.8473085,-12.86551268,3.37,1.52,,,,96.5,2151,6.4,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.14,,0.726005,0.7,1,0,0,,25,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,215,0.017,0.291,,
FF,8/7/2023,95.3,-2.03,6.05,"Cole, Gerrit",641313,543037,,foul,,,,,2,Tim Anderson hit by pitch.,R,R,R,CWS,NYY,S,,,0,0,2023,-0.55,1.45,-0.2,3.02,,,,1,3,Bot,,,,,666163,,,6.09811023,-138.636107,-5.601913096,-8.519884428,31.42515843,-12.39593898,3.37,1.52,211,75,52,95.6,2370,6.5,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,53.97,,,,,,,,25,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,213,0,-0.026,,
FF,8/7/2023,95.6,-2.02,6.17,"Cole, Gerrit",462101,543037,field_out,hit_into_play,,,,,1,"Elvis Andrus grounds out, third baseman DJ LeMahieu to first baseman Jake Bauers.",R,R,R,CWS,NYY,X,5,ground_ball,0,0,2023,-0.96,1.22,-0.82,3.07,,,,0,3,Bot,93.58,161.02,,,666163,,,5.331924352,-139.1352242,-5.278685175,-13.69672956,31.65219986,-15.34735536,3.19,1.46,6,64.1,-26,95.4,2334,6.2,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.28,0.043,0.044,0,1,0,0,2,24,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,205,-0.015,-0.238,,
FF,8/7/2023,97.9,-2.22,6.07,"Cole, Gerrit",657757,543037,grounded_into_double_play,hit_into_play,,,,,1,"Gavin Sheets grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers.   Yasmani Grandal out at 2nd.    Gavin Sheets out at 1st.",R,L,R,CWS,NYY,X,4,ground_ball,3,2,2023,-0.45,1.45,-0.4,3.23,,,518735,1,2,Bot,150.36,145.26,,,666163,,,5.973618472,-142.4231075,-5.502513258,-7.543123839,34.33448289,-11.36006851,3.4,1.67,21,100.4,-8,98.1,2300,6.5,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,53.97,0.24,0.214,0,1,0,0,2,18,6,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,208,-0.035,-0.462,,
FF,8/7/2023,96.9,-2.16,6.03,"Cole, Gerrit",657757,543037,,swinging_strike,,,,,6,"Gavin Sheets grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers.   Yasmani Grandal out at 2nd.    Gavin Sheets out at 1st.",R,L,R,CWS,NYY,S,,,3,1,2023,-0.6,1.34,0.29,2.84,,,518735,1,2,Bot,,,,,666163,,,7.904529688,-140.8549217,-6.050775976,-9.750215082,31.71530382,-13.13060459,3.4,1.67,,,,96.9,2513,6.3,717088,543037,666163,641343,650402,518934,683011,641856,664056,592450,54.16,,,,,,,,18,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,206,0,-0.082,,
